PID,Province,DID,District,Tehsil,Area,Charge,Circle,ID,Population,No. of HH
1,Balochistan,113,LEHRI DISTRICT,BHAG TEHSIL,MEHRAM QH,LANDHI KHAIRPUR PC,ZORE GARH,486030319,726,70
1,Balochistan,113,LEHRI DISTRICT,BHAG TEHSIL,MEHRAM QH,MEHRAM PC,AWAL,486030121,143,23
1,Balochistan,113,LEHRI DISTRICT,BHAG TEHSIL,MEHRAM QH,MEHRAM PC,AZMAT,486030105,123,24
1,Balochistan,113,LEHRI DISTRICT,BHAG TEHSIL,MEHRAM QH,MEHRAM PC,BEHRAM,486030124,505,53
1,Balochistan,113,LEHRI DISTRICT,BHAG TEHSIL,MEHRAM QH,MEHRAM PC,BHUND GUL SHER,486030108,172,26
1,Balochistan,113,LEHRI DISTRICT,BHAG TEHSIL,MEHRAM QH,MEHRAM PC,DAMBRI GHAFOOR,486030128,121,15
1,Balochistan,113,LEHRI DISTRICT,BHAG TEHSIL,MEHRAM QH,MEHRAM PC,GANJLO,486030115,71,14
1,Balochistan,113,LEHRI DISTRICT,BHAG TEHSIL,MEHRAM QH,MEHRAM PC,HAJI JHOK,486030125,224,27
1,Balochistan,113,LEHRI DISTRICT,BHAG TEHSIL,MEHRAM QH,MEHRAM PC,HASHIM,486030122,342,59
1,Balochistan,113,LEHRI DISTRICT,BHAG TEHSIL,MEHRAM QH,MEHRAM PC,JHOK ARBAB,486030116,10,2
1,Balochistan,113,LEHRI DISTRICT,BHAG TEHSIL,MEHRAM QH,MEHRAM PC,JHOK QASIM SHAH,486030130,153,21
1,Balochistan,113,LEHRI DISTRICT,BHAG TEHSIL,MEHRAM QH,MEHRAM PC,JHOK SAHIB DAD,486030131,0,0
1,Balochistan,113,LEHRI DISTRICT,BHAG TEHSIL,MEHRAM QH,MEHRAM PC,KALHORA,486030120,0,0
1,Balochistan,113,LEHRI DISTRICT,BHAG TEHSIL,MEHRAM QH,MEHRAM PC,KALRA,486030114,"1,169",198
1,Balochistan,113,LEHRI DISTRICT,BHAG TEHSIL,MEHRAM QH,MEHRAM PC,KAURA ALLAH ABAD,486030111,334,42
1,Balochistan,113,LEHRI DISTRICT,BHAG TEHSIL,MEHRAM QH,MEHRAM PC,KAURANI,486030117,897,158
1,Balochistan,113,LEHRI DISTRICT,BHAG TEHSIL,MEHRAM QH,MEHRAM PC,KHAN WAH,486030129,289,27
1,Balochistan,113,LEHRI DISTRICT,BHAG TEHSIL,MEHRAM QH,MEHRAM PC,MAGSI,486030113,0,0
1,Balochistan,113,LEHRI DISTRICT,BHAG TEHSIL,MEHRAM QH,MEHRAM PC,MAKHAN BELA,486030127,24,4
1,Balochistan,113,LEHRI DISTRICT,BHAG TEHSIL,MEHRAM QH,MEHRAM PC,MANJHOO KOHNA,486030101,93,15
1,Balochistan,113,LEHRI DISTRICT,BHAG TEHSIL,MEHRAM QH,MEHRAM PC,MEHMOOD BHATI,486030110,475,63
1,Balochistan,113,LEHRI DISTRICT,BHAG TEHSIL,MEHRAM QH,MEHRAM PC,MEHRAM,486030119,113,10
1,Balochistan,113,LEHRI DISTRICT,BHAG TEHSIL,MEHRAM QH,MEHRAM PC,MITHOO KHOKHAR,486030107,240,47
1,Balochistan,113,LEHRI DISTRICT,BHAG TEHSIL,MEHRAM QH,MEHRAM PC,MOHAMMAD HASSAN,486030123,189,29
1,Balochistan,113,LEHRI DISTRICT,BHAG TEHSIL,MEHRAM QH,MEHRAM PC,PATHAN KALLISS,486030103,86,17
1,Balochistan,113,LEHRI DISTRICT,BHAG TEHSIL,MEHRAM QH,MEHRAM PC,QASIM MACHI,486030118,0,0
1,Balochistan,113,LEHRI DISTRICT,BHAG TEHSIL,MEHRAM QH,MEHRAM PC,RAZI,486030106,12,2
1,Balochistan,113,LEHRI DISTRICT,BHAG TEHSIL,MEHRAM QH,MEHRAM PC,SHERA BALRA,486030109,395,74
1,Balochistan,113,LEHRI DISTRICT,BHAG TEHSIL,MEHRAM QH,MEHRAM PC,SOBHA BHATI,486030102,92,14
1,Balochistan,113,LEHRI DISTRICT,BHAG TEHSIL,MEHRAM QH,MEHRAM PC,TIMKAN,486030126,167,26
1,Balochistan,113,LEHRI DISTRICT,BHAG TEHSIL,MEHRAM QH,MEHRAM PC,WAGHA,486030112,"1,065",157
1,Balochistan,113,LEHRI DISTRICT,BHAG TEHSIL,MEHRAM QH,MEHRAM PC,WAZIR ABAD,486030104,90,8
1,Balochistan,113,LEHRI DISTRICT,BHAG TEHSIL,SADDAR QH,KOT GHULAM ALI PC,AHMED HARA,486020316,77,15
1,Balochistan,113,LEHRI DISTRICT,BHAG TEHSIL,SADDAR QH,KOT GHULAM ALI PC,ALI MOHAMMAD,486020305,208,27
1,Balochistan,113,LEHRI DISTRICT,BHAG TEHSIL,SADDAR QH,KOT GHULAM ALI PC,BUGIA,486020306,551,76
1,Balochistan,113,LEHRI DISTRICT,BHAG TEHSIL,SADDAR QH,KOT GHULAM ALI PC,DHAREJA,486020303,133,19
1,Balochistan,113,LEHRI DISTRICT,BHAG TEHSIL,SADDAR QH,KOT GHULAM ALI PC,GIDDAR,486020313,867,109
1,Balochistan,113,LEHRI DISTRICT,BHAG TEHSIL,SADDAR QH,KOT GHULAM ALI PC,HASIL WAGHA,486020314,355,63
1,Balochistan,113,LEHRI DISTRICT,BHAG TEHSIL,SADDAR QH,KOT GHULAM ALI PC,KATOHAR,486020307,160,19
1,Balochistan,113,LEHRI DISTRICT,BHAG TEHSIL,SADDAR QH,KOT GHULAM ALI PC,KOT GHULAM ALI,486020311,735,102
1,Balochistan,113,LEHRI DISTRICT,BHAG TEHSIL,SADDAR QH,KOT GHULAM ALI PC,MAULVI,486020315,201,28
1,Balochistan,113,LEHRI DISTRICT,BHAG TEHSIL,SADDAR QH,KOT GHULAM ALI PC,MEHMOOD AULIA,486020312,76,13
1,Balochistan,113,LEHRI DISTRICT,BHAG TEHSIL,SADDAR QH,KOT GHULAM ALI PC,NAROO HARA,486020308,435,83
1,Balochistan,113,LEHRI DISTRICT,BHAG TEHSIL,SADDAR QH,KOT GHULAM ALI PC,SANRI GUL MOHD,486020301,124,20
1,Balochistan,113,LEHRI DISTRICT,BHAG TEHSIL,SADDAR QH,KOT GHULAM ALI PC,SOOMER SERICH,486020309,575,83
1,Balochistan,113,LEHRI DISTRICT,BHAG TEHSIL,SADDAR QH,KOT GHULAM ALI PC,TALHAR PATHAN,486020304,290,45
1,Balochistan,113,LEHRI DISTRICT,BHAG TEHSIL,SADDAR QH,KOT GHULAM ALI PC,TALHAR VENIS,486020302,18,3
1,Balochistan,113,LEHRI DISTRICT,BHAG TEHSIL,SADDAR QH,KOT GHULAM ALI PC,TENDRO (TENDRA),486020317,329,33
1,Balochistan,113,LEHRI DISTRICT,BHAG TEHSIL,SADDAR QH,KOT GHULAM ALI PC,TUNIA SERICH,486020310,386,87
1,Balochistan,113,LEHRI DISTRICT,BHAG TEHSIL,SADDAR QH,PIR TIAR GHAZI PC,BADDHA,486020223,"2,444",450
1,Balochistan,113,LEHRI DISTRICT,BHAG TEHSIL,SADDAR QH,PIR TIAR GHAZI PC,DESHTI,486020228,351,60
1,Balochistan,113,LEHRI DISTRICT,BHAG TEHSIL,SADDAR QH,PIR TIAR GHAZI PC,DINU MACHHI,486020226,307,64
1,Balochistan,113,LEHRI DISTRICT,BHAG TEHSIL,SADDAR QH,PIR TIAR GHAZI PC,FUJA,486020205,377,53
1,Balochistan,113,LEHRI DISTRICT,BHAG TEHSIL,SADDAR QH,PIR TIAR GHAZI PC,FUJA,486020206,734,153
1,Balochistan,113,LEHRI DISTRICT,BHAG TEHSIL,SADDAR QH,PIR TIAR GHAZI PC,GAHWARANI,486020220,338,55
1,Balochistan,113,LEHRI DISTRICT,BHAG TEHSIL,SADDAR QH,PIR TIAR GHAZI PC,GUJAR,486020204,520,73
1,Balochistan,113,LEHRI DISTRICT,BHAG TEHSIL,SADDAR QH,PIR TIAR GHAZI PC,HADWAR,486020216,"2,065",318
1,Balochistan,113,LEHRI DISTRICT,BHAG TEHSIL,SADDAR QH,PIR TIAR GHAZI PC,HAJIJA BALINA,486020209,543,92
1,Balochistan,113,LEHRI DISTRICT,BHAG TEHSIL,SADDAR QH,PIR TIAR GHAZI PC,HAJIJA ZERINA,486020210,"1,121",189
1,Balochistan,113,LEHRI DISTRICT,BHAG TEHSIL,SADDAR QH,PIR TIAR GHAZI PC,IBRAHIM KHAN,486020218,443,66
1,Balochistan,113,LEHRI DISTRICT,BHAG TEHSIL,SADDAR QH,PIR TIAR GHAZI PC,JANDI,486020225,311,46
1,Balochistan,113,LEHRI DISTRICT,BHAG TEHSIL,SADDAR QH,PIR TIAR GHAZI PC,JANGOO,486020207,403,72
1,Balochistan,113,LEHRI DISTRICT,BHAG TEHSIL,SADDAR QH,PIR TIAR GHAZI PC,KABAL,486020203,135,22
1,Balochistan,113,LEHRI DISTRICT,BHAG TEHSIL,SADDAR QH,PIR TIAR GHAZI PC,KALRI GHIRBI,486020214,509,75
1,Balochistan,113,LEHRI DISTRICT,BHAG TEHSIL,SADDAR QH,PIR TIAR GHAZI PC,KALRI SHIRQI,486020215,0,0
1,Balochistan,113,LEHRI DISTRICT,BHAG TEHSIL,SADDAR QH,PIR TIAR GHAZI PC,KHOKHAR,486020222,504,82
1,Balochistan,113,LEHRI DISTRICT,BHAG TEHSIL,SADDAR QH,PIR TIAR GHAZI PC,LALU,486020202,137,19
1,Balochistan,113,LEHRI DISTRICT,BHAG TEHSIL,SADDAR QH,PIR TIAR GHAZI PC,MIR KHAN,486020221,789,140
1,Balochistan,113,LEHRI DISTRICT,BHAG TEHSIL,SADDAR QH,PIR TIAR GHAZI PC,MITHANI,486020201,240,35
1,Balochistan,113,LEHRI DISTRICT,BHAG TEHSIL,SADDAR QH,PIR TIAR GHAZI PC,MUNGIR,486020217,959,86
1,Balochistan,113,LEHRI DISTRICT,BHAG TEHSIL,SADDAR QH,PIR TIAR GHAZI PC,NAUSHERA,486020213,313,52
1,Balochistan,113,LEHRI DISTRICT,BHAG TEHSIL,SADDAR QH,PIR TIAR GHAZI PC,PAHORE,486020208,"2,181",355
1,Balochistan,113,LEHRI DISTRICT,BHAG TEHSIL,SADDAR QH,PIR TIAR GHAZI PC,PIR TIAR GHAZI,486020219,"1,210",181
1,Balochistan,113,LEHRI DISTRICT,BHAG TEHSIL,SADDAR QH,PIR TIAR GHAZI PC,PUSSIA NASRULLAH,486020212,0,0
1,Balochistan,113,LEHRI DISTRICT,BHAG TEHSIL,SADDAR QH,PIR TIAR GHAZI PC,PUSSIA USMAN,486020211,180,31
1,Balochistan,113,LEHRI DISTRICT,BHAG TEHSIL,SADDAR QH,PIR TIAR GHAZI PC,QAZI KAMAL,486020227,0,0
1,Balochistan,113,LEHRI DISTRICT,BHAG TEHSIL,SADDAR QH,PIR TIAR GHAZI PC,TATIR,486020224,685,133
1,Balochistan,113,LEHRI DISTRICT,BHAG TEHSIL,SADDAR QH,SADDAR BHAG PC,GAMB (GAMB QAZI),486020116,554,102
1,Balochistan,113,LEHRI DISTRICT,BHAG TEHSIL,SADDAR QH,SADDAR BHAG PC,GAMB GIDDAR,486020113,348,52
1,Balochistan,113,LEHRI DISTRICT,BHAG TEHSIL,SADDAR QH,SADDAR BHAG PC,GOLA BULEDI,486020115,0,0
1,Balochistan,113,LEHRI DISTRICT,BHAG TEHSIL,SADDAR QH,SADDAR BHAG PC,HAMID BESTI,486020121,850,100
1,Balochistan,113,LEHRI DISTRICT,BHAG TEHSIL,SADDAR QH,SADDAR BHAG PC,HAMID BESTI,486020122,"1,111",164
1,Balochistan,113,LEHRI DISTRICT,BHAG TEHSIL,SADDAR QH,SADDAR BHAG PC,HAMID BESTI,486020123,"1,734",195
1,Balochistan,113,LEHRI DISTRICT,BHAG TEHSIL,SADDAR QH,SADDAR BHAG PC,HAMID BESTI,486020124,518,80
1,Balochistan,113,LEHRI DISTRICT,BHAG TEHSIL,SADDAR QH,SADDAR BHAG PC,HASIMIANI,486020119,24,3
1,Balochistan,113,LEHRI DISTRICT,BHAG TEHSIL,SADDAR QH,SADDAR BHAG PC,HASSAN ARRAIN,486020101,338,75
1,Balochistan,113,LEHRI DISTRICT,BHAG TEHSIL,SADDAR QH,SADDAR BHAG PC,HASSAN ARRAIN,486020102,198,26
1,Balochistan,113,LEHRI DISTRICT,BHAG TEHSIL,SADDAR QH,SADDAR BHAG PC,JHANJAL,486020104,658,132
1,Balochistan,113,LEHRI DISTRICT,BHAG TEHSIL,SADDAR QH,SADDAR BHAG PC,JILAL KHAN,486020108,327,62
1,Balochistan,113,LEHRI DISTRICT,BHAG TEHSIL,SADDAR QH,SADDAR BHAG PC,JILAL KHAN,486020109,438,66
1,Balochistan,113,LEHRI DISTRICT,BHAG TEHSIL,SADDAR QH,SADDAR BHAG PC,JUMMA BESTI,486020117,126,14
1,Balochistan,113,LEHRI DISTRICT,BHAG TEHSIL,SADDAR QH,SADDAR BHAG PC,MUNDU KHAN,486020111,"1,635",218
1,Balochistan,113,LEHRI DISTRICT,BHAG TEHSIL,SADDAR QH,SADDAR BHAG PC,PANJSADI,486020112,255,57
1,Balochistan,113,LEHRI DISTRICT,BHAG TEHSIL,SADDAR QH,SADDAR BHAG PC,PEHORE JILAL KHAN,486020105,491,84
1,Balochistan,113,LEHRI DISTRICT,BHAG TEHSIL,SADDAR QH,SADDAR BHAG PC,REHANZAI,486020106,"1,908",277
1,Balochistan,113,LEHRI DISTRICT,BHAG TEHSIL,SADDAR QH,SADDAR BHAG PC,REHANZAI,486020107,"1,734",227
1,Balochistan,113,LEHRI DISTRICT,BHAG TEHSIL,SADDAR QH,SADDAR BHAG PC,SABZAL PUR,486020110,213,32
1,Balochistan,113,LEHRI DISTRICT,BHAG TEHSIL,SADDAR QH,SADDAR BHAG PC,SHER KHAN,486020125,192,31
1,Balochistan,113,LEHRI DISTRICT,BHAG TEHSIL,SADDAR QH,SADDAR BHAG PC,SOBDAR WAGHA,486020114,92,14
1,Balochistan,113,LEHRI DISTRICT,BHAG TEHSIL,SADDAR QH,SADDAR BHAG PC,SONWAH,486020126,232,43
1,Balochistan,113,LEHRI DISTRICT,BHAG TEHSIL,SADDAR QH,SADDAR BHAG PC,TANGETI KHAN MOHAMMAD,486020120,314,56
1,Balochistan,113,LEHRI DISTRICT,BHAG TEHSIL,SADDAR QH,SADDAR BHAG PC,WAGHA MUGHARI,486020103,255,45
1,Balochistan,113,LEHRI DISTRICT,BHAG TEHSIL,SADDAR QH,SADDAR BHAG PC,WANDH,486020118,246,36
1,Balochistan,113,LEHRI DISTRICT,LEHRI TEHSIL,LEHRI SADDAR QH,BELPAT /BAKHTIARABAD DOMKI PC,ACHRI,486010420,0,0
1,Balochistan,113,LEHRI DISTRICT,LEHRI TEHSIL,LEHRI SADDAR QH,BELPAT /BAKHTIARABAD DOMKI PC,BELPAT GHARI JANUBI,486010402,"5,704",786
1,Balochistan,113,LEHRI DISTRICT,LEHRI TEHSIL,LEHRI SADDAR QH,BELPAT /BAKHTIARABAD DOMKI PC,BELPAT GHARRI SHUMALI,486010401,544,100
1,Balochistan,113,LEHRI DISTRICT,LEHRI TEHSIL,LEHRI SADDAR QH,BELPAT /BAKHTIARABAD DOMKI PC,CHACHAR,486010403,0,0
1,Balochistan,113,LEHRI DISTRICT,LEHRI TEHSIL,LEHRI SADDAR QH,BELPAT /BAKHTIARABAD DOMKI PC,CHACHAR INNAM,486010414,1,1
1,Balochistan,113,LEHRI DISTRICT,LEHRI TEHSIL,LEHRI SADDAR QH,BELPAT /BAKHTIARABAD DOMKI PC,CHUKHRA JADID,486010423,0,0
1,Balochistan,113,LEHRI DISTRICT,LEHRI TEHSIL,LEHRI SADDAR QH,BELPAT /BAKHTIARABAD DOMKI PC,DAULI,486010415,239,27
1,Balochistan,113,LEHRI DISTRICT,LEHRI TEHSIL,LEHRI SADDAR QH,BELPAT /BAKHTIARABAD DOMKI PC,FARID ABAD,486010405,0,0
1,Balochistan,113,LEHRI DISTRICT,LEHRI TEHSIL,LEHRI SADDAR QH,BELPAT /BAKHTIARABAD DOMKI PC,FAZU JORA,486010412,41,4
1,Balochistan,113,LEHRI DISTRICT,LEHRI TEHSIL,LEHRI SADDAR QH,BELPAT /BAKHTIARABAD DOMKI PC,GORAGEG,486010404,0,0
1,Balochistan,113,LEHRI DISTRICT,LEHRI TEHSIL,LEHRI SADDAR QH,BELPAT /BAKHTIARABAD DOMKI PC,HABIB,486010407,0,0
1,Balochistan,113,LEHRI DISTRICT,LEHRI TEHSIL,LEHRI SADDAR QH,BELPAT /BAKHTIARABAD DOMKI PC,JAFFAR CHACHAR,486010410,20,3
1,Balochistan,113,LEHRI DISTRICT,LEHRI TEHSIL,LEHRI SADDAR QH,BELPAT /BAKHTIARABAD DOMKI PC,JHANGAL,486010421,31,5
1,Balochistan,113,LEHRI DISTRICT,LEHRI TEHSIL,LEHRI SADDAR QH,BELPAT /BAKHTIARABAD DOMKI PC,KALAR KOT,486010418,117,17
1,Balochistan,113,LEHRI DISTRICT,LEHRI TEHSIL,LEHRI SADDAR QH,BELPAT /BAKHTIARABAD DOMKI PC,KAMAL KHANI,486010425,0,0
1,Balochistan,113,LEHRI DISTRICT,LEHRI TEHSIL,LEHRI SADDAR QH,BELPAT /BAKHTIARABAD DOMKI PC,KHABA CHIKHRA JANUBI,486010424,11,1
1,Balochistan,113,LEHRI DISTRICT,LEHRI TEHSIL,LEHRI SADDAR QH,BELPAT /BAKHTIARABAD DOMKI PC,KHABA CHUKHRA SHIRQI,486010426,26,2
1,Balochistan,113,LEHRI DISTRICT,LEHRI TEHSIL,LEHRI SADDAR QH,BELPAT /BAKHTIARABAD DOMKI PC,KHABA CHUKHRA SHUMALI,486010429,0,0
1,Balochistan,113,LEHRI DISTRICT,LEHRI TEHSIL,LEHRI SADDAR QH,BELPAT /BAKHTIARABAD DOMKI PC,KHANOO,486010416,431,74
1,Balochistan,113,LEHRI DISTRICT,LEHRI TEHSIL,LEHRI SADDAR QH,BELPAT /BAKHTIARABAD DOMKI PC,KHOSA INNAM,486010422,0,0
1,Balochistan,113,LEHRI DISTRICT,LEHRI TEHSIL,LEHRI SADDAR QH,BELPAT /BAKHTIARABAD DOMKI PC,KOOSA JADID,486010408,46,5
1,Balochistan,113,LEHRI DISTRICT,LEHRI TEHSIL,LEHRI SADDAR QH,BELPAT /BAKHTIARABAD DOMKI PC,KOOSA KOHNA,486010427,94,7
1,Balochistan,113,LEHRI DISTRICT,LEHRI TEHSIL,LEHRI SADDAR QH,BELPAT /BAKHTIARABAD DOMKI PC,MALU,486010419,73,11
1,Balochistan,113,LEHRI DISTRICT,LEHRI TEHSIL,LEHRI SADDAR QH,BELPAT /BAKHTIARABAD DOMKI PC,MEHRAB MACHI,486010413,94,15
1,Balochistan,113,LEHRI DISTRICT,LEHRI TEHSIL,LEHRI SADDAR QH,BELPAT /BAKHTIARABAD DOMKI PC,NINDANI CHOTHAK,486010411,63,11
1,Balochistan,113,LEHRI DISTRICT,LEHRI TEHSIL,LEHRI SADDAR QH,BELPAT /BAKHTIARABAD DOMKI PC,NINDANI INNAM,486010428,50,8
1,Balochistan,113,LEHRI DISTRICT,LEHRI TEHSIL,LEHRI SADDAR QH,BELPAT /BAKHTIARABAD DOMKI PC,SAFAR DADH,486010409,28,4
1,Balochistan,113,LEHRI DISTRICT,LEHRI TEHSIL,LEHRI SADDAR QH,BELPAT /BAKHTIARABAD DOMKI PC,SHERA,486010406,19,2
1,Balochistan,113,LEHRI DISTRICT,LEHRI TEHSIL,LEHRI SADDAR QH,BELPAT /BAKHTIARABAD DOMKI PC,THIKRI THOK,486010417,111,14
1,Balochistan,113,LEHRI DISTRICT,LEHRI TEHSIL,LEHRI SADDAR QH,CHUKHRA KHUNA PC,AHURA GHIRBI,486010601,141,16
1,Balochistan,113,LEHRI DISTRICT,LEHRI TEHSIL,LEHRI SADDAR QH,CHUKHRA KHUNA PC,AHURA SHIRQI,486010603,23,3
1,Balochistan,113,LEHRI DISTRICT,LEHRI TEHSIL,LEHRI SADDAR QH,CHUKHRA KHUNA PC,BHUGIA,486010611,198,33
1,Balochistan,113,LEHRI DISTRICT,LEHRI TEHSIL,LEHRI SADDAR QH,CHUKHRA KHUNA PC,CHUKHRA KOHNA,486010615,507,56
1,Balochistan,113,LEHRI DISTRICT,LEHRI TEHSIL,LEHRI SADDAR QH,CHUKHRA KHUNA PC,GOBOAL,486010612,409,67
1,Balochistan,113,LEHRI DISTRICT,LEHRI TEHSIL,LEHRI SADDAR QH,CHUKHRA KHUNA PC,HAYAT KHAN,486010609,71,6
1,Balochistan,113,LEHRI DISTRICT,LEHRI TEHSIL,LEHRI SADDAR QH,CHUKHRA KHUNA PC,JANU,486010604,0,0
1,Balochistan,113,LEHRI DISTRICT,LEHRI TEHSIL,LEHRI SADDAR QH,CHUKHRA KHUNA PC,LOHI BHUND GHIRBI,486010616,0,0
1,Balochistan,113,LEHRI DISTRICT,LEHRI TEHSIL,LEHRI SADDAR QH,CHUKHRA KHUNA PC,LOHI BHUND SHIRQI,486010602,37,5
1,Balochistan,113,LEHRI DISTRICT,LEHRI TEHSIL,LEHRI SADDAR QH,CHUKHRA KHUNA PC,LUNDI NASEER,486010613,569,77
1,Balochistan,113,LEHRI DISTRICT,LEHRI TEHSIL,LEHRI SADDAR QH,CHUKHRA KHUNA PC,MUNDANI,486010607,80,10
1,Balochistan,113,LEHRI DISTRICT,LEHRI TEHSIL,LEHRI SADDAR QH,CHUKHRA KHUNA PC,NINDANI,486010614,9,1
1,Balochistan,113,LEHRI DISTRICT,LEHRI TEHSIL,LEHRI SADDAR QH,CHUKHRA KHUNA PC,PARYA BHUND,486010606,73,8
1,Balochistan,113,LEHRI DISTRICT,LEHRI TEHSIL,LEHRI SADDAR QH,CHUKHRA KHUNA PC,SAID KHAN MAGI,486010605,307,42
1,Balochistan,113,LEHRI DISTRICT,LEHRI TEHSIL,LEHRI SADDAR QH,CHUKHRA KHUNA PC,SIAL,486010610,107,19
1,Balochistan,113,LEHRI DISTRICT,LEHRI TEHSIL,LEHRI SADDAR QH,CHUKHRA KHUNA PC,WAZIRA,486010608,736,102
1,Balochistan,113,LEHRI DISTRICT,LEHRI TEHSIL,LEHRI SADDAR QH,KHAIRWAH PC,BACHA,486010318,67,14
1,Balochistan,113,LEHRI DISTRICT,LEHRI TEHSIL,LEHRI SADDAR QH,KHAIRWAH PC,BANGOO BASHEM,486010314,218,40
1,Balochistan,113,LEHRI DISTRICT,LEHRI TEHSIL,LEHRI SADDAR QH,KHAIRWAH PC,BHUND,486010307,552,105
1,Balochistan,113,LEHRI DISTRICT,LEHRI TEHSIL,LEHRI SADDAR QH,KHAIRWAH PC,GOLA WAH,486010309,528,110
1,Balochistan,113,LEHRI DISTRICT,LEHRI TEHSIL,LEHRI SADDAR QH,KHAIRWAH PC,GULAN WAIR,486010305,451,78
1,Balochistan,113,LEHRI DISTRICT,LEHRI TEHSIL,LEHRI SADDAR QH,KHAIRWAH PC,KACHH MIRWAH,486010316,973,154
1,Balochistan,113,LEHRI DISTRICT,LEHRI TEHSIL,LEHRI SADDAR QH,KHAIRWAH PC,KHAIRWAH,486010304,"1,002",198
1,Balochistan,113,LEHRI DISTRICT,LEHRI TEHSIL,LEHRI SADDAR QH,KHAIRWAH PC,KOTORE,486010319,19,4
1,Balochistan,113,LEHRI DISTRICT,LEHRI TEHSIL,LEHRI SADDAR QH,KHAIRWAH PC,MURAD WAH JANUBI,486010302,517,96
1,Balochistan,113,LEHRI DISTRICT,LEHRI TEHSIL,LEHRI SADDAR QH,KHAIRWAH PC,MURAD WAH SHUMALI,486010301,397,63
1,Balochistan,113,LEHRI DISTRICT,LEHRI TEHSIL,LEHRI SADDAR QH,KHAIRWAH PC,NALA KHUDA BUX GHIRBI,486010306,91,15
1,Balochistan,113,LEHRI DISTRICT,LEHRI TEHSIL,LEHRI SADDAR QH,KHAIRWAH PC,NALA KHUDDA BUX SHIRQI,486010313,60,8
1,Balochistan,113,LEHRI DISTRICT,LEHRI TEHSIL,LEHRI SADDAR QH,KHAIRWAH PC,OUTAR WAH,486010315,156,23
1,Balochistan,113,LEHRI DISTRICT,LEHRI TEHSIL,LEHRI SADDAR QH,KHAIRWAH PC,PEERAK,486010308,111,18
1,Balochistan,113,LEHRI DISTRICT,LEHRI TEHSIL,LEHRI SADDAR QH,KHAIRWAH PC,PHULAJI,486010320,237,41
1,Balochistan,113,LEHRI DISTRICT,LEHRI TEHSIL,LEHRI SADDAR QH,KHAIRWAH PC,PIRU,486010310,317,54
1,Balochistan,113,LEHRI DISTRICT,LEHRI TEHSIL,LEHRI SADDAR QH,KHAIRWAH PC,SADAMATI,486010317,76,13
1,Balochistan,113,LEHRI DISTRICT,LEHRI TEHSIL,LEHRI SADDAR QH,KHAIRWAH PC,TOGHACHI,486010303,42,7
1,Balochistan,113,LEHRI DISTRICT,LEHRI TEHSIL,LEHRI SADDAR QH,KHAIRWAH PC,WAZIR MACHHI SHUMALI,486010312,206,31
1,Balochistan,113,LEHRI DISTRICT,LEHRI TEHSIL,LEHRI SADDAR QH,KHAIRWAH PC,WAZIR MACHI JANUBI,486010311,520,100
1,Balochistan,113,LEHRI DISTRICT,LEHRI TEHSIL,LEHRI SADDAR QH,SADDAR LEHRI PC,AMIR ABAD,486010126,319,64
1,Balochistan,113,LEHRI DISTRICT,LEHRI TEHSIL,LEHRI SADDAR QH,SADDAR LEHRI PC,BELO,486010118,529,91
1,Balochistan,113,LEHRI DISTRICT,LEHRI TEHSIL,LEHRI SADDAR QH,SADDAR LEHRI PC,BHAINT MEHRAB KHAN,486010110,373,70
1,Balochistan,113,LEHRI DISTRICT,LEHRI TEHSIL,LEHRI SADDAR QH,SADDAR LEHRI PC,BURRA,486010124,328,58
1,Balochistan,113,LEHRI DISTRICT,LEHRI TEHSIL,LEHRI SADDAR QH,SADDAR LEHRI PC,KACHH JEIA,486010111,104,14
1,Balochistan,113,LEHRI DISTRICT,LEHRI TEHSIL,LEHRI SADDAR QH,SADDAR LEHRI PC,KACHH KHANWAH,486010115,968,184
1,Balochistan,113,LEHRI DISTRICT,LEHRI TEHSIL,LEHRI SADDAR QH,SADDAR LEHRI PC,KACHH KOCHA,486010117,220,37
1,Balochistan,113,LEHRI DISTRICT,LEHRI TEHSIL,LEHRI SADDAR QH,SADDAR LEHRI PC,KACHH LAL KHAN,486010113,0,0
1,Balochistan,113,LEHRI DISTRICT,LEHRI TEHSIL,LEHRI SADDAR QH,SADDAR LEHRI PC,KACHH QAISER,486010112,0,0
1,Balochistan,113,LEHRI DISTRICT,LEHRI TEHSIL,LEHRI SADDAR QH,SADDAR LEHRI PC,KACHH RINDAN,486010114,19,3
1,Balochistan,113,LEHRI DISTRICT,LEHRI TEHSIL,LEHRI SADDAR QH,SADDAR LEHRI PC,KALAIR THAL,486010125,0,0
1,Balochistan,113,LEHRI DISTRICT,LEHRI TEHSIL,LEHRI SADDAR QH,SADDAR LEHRI PC,KINRI,486010108,171,24
1,Balochistan,113,LEHRI DISTRICT,LEHRI TEHSIL,LEHRI SADDAR QH,SADDAR LEHRI PC,KUBAD BAGHDAR,486010122,837,158
1,Balochistan,113,LEHRI DISTRICT,LEHRI TEHSIL,LEHRI SADDAR QH,SADDAR LEHRI PC,KUBAD MOHAMMANI,486010119,177,30
1,Balochistan,113,LEHRI DISTRICT,LEHRI TEHSIL,LEHRI SADDAR QH,SADDAR LEHRI PC,KUBAD MUNDRI,486010120,355,66
1,Balochistan,113,LEHRI DISTRICT,LEHRI TEHSIL,LEHRI SADDAR QH,SADDAR LEHRI PC,LEHRI,486010101,"1,672",240
