PID,Province,DID,District,Crop,Year,(Area in '000' Hectares),"(Production in ""000""Tonnes)"
1,Balochistan,,Kharan,Maize,2006-07,0,0
1,Balochistan,,Lasbela,Maize,2006-07,0.8,0.6
1,Balochistan,,Turbat,Maize,2006-07,0,0
1,Balochistan,,Panjgoor,Maize,2006-07,0,0
1,Balochistan,,Gwadar,Maize,2006-07,0,0
1,Balochistan,,Magsi,Maize,2006-07,0,0
1,Balochistan,,Kalat,Maize,2006-07,0.2,0.2
1,Balochistan,,Quetta,Maize,2007-08,0,0
1,Balochistan,,Pishin,Maize,2007-08,0,0
1,Balochistan,,Killa Abdullah,Maize,2007-08,0,0
1,Balochistan,,Chagai,Maize,2007-08,0,0
1,Balochistan,,Loralai,Maize,2007-08,3.3,4
1,Balochistan,,Musa Khail ,Maize,2007-08,0.9,0.9
1,Balochistan,,Barkhan,Maize,2007-08,0,0
1,Balochistan,,Zhob,Maize,2007-08,0.3,0.3
1,Balochistan,,Killa Saifullah,Maize,2007-08,0.2,0.2
1,Balochistan,,Sibi,Maize,2007-08,0,0
1,Balochistan,,Ziarat,Maize,2007-08,0,0
1,Balochistan,,Kohlu,Maize,2007-08,0,0
1,Balochistan,,Kachhi,Maize,2007-08,0,0
1,Balochistan,,Bughti,Maize,2007-08,0,0
1,Balochistan,,Nasirabad,Maize,2007-08,0,0
1,Balochistan,,Jafferabad ,Maize,2007-08,0,0
1,Balochistan,,Tomboo,Maize,2007-08,0,0
1,Balochistan,,Bolan,Maize,2007-08,0,0
1,Balochistan,,Mastung,Maize,2007-08,0,0
1,Balochistan,,Khuzdar,Maize,2007-08,0.3,0.2
1,Balochistan,,Awaran,Maize,2007-08,0,0
1,Balochistan,,Kharan,Maize,2007-08,0,0
1,Balochistan,,Lasbela,Maize,2007-08,0.4,0.7
1,Balochistan,,Turbat,Maize,2007-08,0,0
1,Balochistan,,Panjgoor,Maize,2007-08,0,0
1,Balochistan,,Gwadar,Maize,2007-08,0,0
1,Balochistan,,Magsi,Maize,2007-08,0,0
1,Balochistan,,Kalat,Maize,2007-08,0,0.2
1,Balochistan,,Quetta,Maize,2008-09,0,0
1,Balochistan,,Pishin,Maize,2008-09,0,0
1,Balochistan,,Killa Abdullah,Maize,2008-09,0,0
1,Balochistan,,Chagai,Maize,2008-09,0,0
1,Balochistan,,Loralai,Maize,2008-09,3.1,3.7
1,Balochistan,,Musa Khail ,Maize,2008-09,1,1.1
1,Balochistan,,Barkhan,Maize,2008-09,0.3,0.3
1,Balochistan,,Zhob,Maize,2008-09,0.3,0.3
1,Balochistan,,Killa Saifullah,Maize,2008-09,0.1,0.1
1,Balochistan,,Sibi,Maize,2008-09,0,0
1,Balochistan,,Ziarat,Maize,2008-09,0,0
1,Balochistan,,Kohlu,Maize,2008-09,*,*
1,Balochistan,,Kachhi,Maize,2008-09,0,0
1,Balochistan,,Bughti,Maize,2008-09,0,0
1,Balochistan,,Nasirabad,Maize,2008-09,0,0
1,Balochistan,,Jafferabad ,Maize,2008-09,0,0
1,Balochistan,,Tomboo,Maize,2008-09,0,0
1,Balochistan,,Bolan,Maize,2008-09,0,0
1,Balochistan,,Mastung,Maize,2008-09,0,0
1,Balochistan,,Khuzdar,Maize,2008-09,0.1,0.1
1,Balochistan,,Awaran,Maize,2008-09,0,0
1,Balochistan,,Kharan,Maize,2008-09,0,0
1,Balochistan,,Lasbela,Maize,2008-09,0.6,0.6
1,Balochistan,,Turbat,Maize,2008-09,0,0
1,Balochistan,,Panjgoor,Maize,2008-09,0,0
1,Balochistan,,Gwadar,Maize,2008-09,0,0
1,Balochistan,,Magsi,Maize,2008-09,0,0
1,Balochistan,,Kalat,Maize,2008-09,0,0
1,Balochistan,,Quetta,Bajra,1981-82,0,0
1,Balochistan,,Pishin,Bajra,1981-82,0,0
1,Balochistan,,Killa Abdullah,Bajra,1981-82,0,0
1,Balochistan,,Chagai,Bajra,1981-82,0,0
1,Balochistan,,Loralai,Bajra,1981-82,0.1,0.1
1,Balochistan,,Musa Khail ,Bajra,1981-82,0,0
1,Balochistan,,Barkhan,Bajra,1981-82,0,0
1,Balochistan,,Zhob,Bajra,1981-82,0,0
1,Balochistan,,Killa Saifullah,Bajra,1981-82,0,0
1,Balochistan,,Sibi,Bajra,1981-82,*,*
1,Balochistan,,Ziarat,Bajra,1981-82,0,0
1,Balochistan,,Kohlu,Bajra,1981-82,0.1,*
1,Balochistan,,Kachhi,Bajra,1981-82,0,0
1,Balochistan,,Bughti,Bajra,1981-82,0,0
1,Balochistan,,Nasirabad,Bajra,1981-82,0,0
1,Balochistan,,Jafferabad ,Bajra,1981-82,0,0
1,Balochistan,,Tomboo,Bajra,1981-82,0,0
1,Balochistan,,Bolan,Bajra,1981-82,0,0
1,Balochistan,,Mastung,Bajra,1981-82,0,0
1,Balochistan,,Khuzdar,Bajra,1981-82,0,0
1,Balochistan,,Awaran,Bajra,1981-82,0,0
1,Balochistan,,Kharan,Bajra,1981-82,0,0
1,Balochistan,,Lasbela,Bajra,1981-82,0,0
1,Balochistan,,Turbat,Bajra,1981-82,0,0
1,Balochistan,,Panjgoor,Bajra,1981-82,0,0
1,Balochistan,,Gwadar,Bajra,1981-82,0,0
1,Balochistan,,Magsi,Bajra,1981-82,0,0
1,Balochistan,,Kalat,Bajra,1981-82,0,0
1,Balochistan,,Quetta,Bajra,1982-83,0,0
1,Balochistan,,Pishin,Bajra,1982-83,0,0
1,Balochistan,,Killa Abdullah,Bajra,1982-83,0,0
1,Balochistan,,Chagai,Bajra,1982-83,0,0
1,Balochistan,,Loralai,Bajra,1982-83,*,*
1,Balochistan,,Musa Khail ,Bajra,1982-83,0,0
1,Balochistan,,Barkhan,Bajra,1982-83,0,0
1,Balochistan,,Zhob,Bajra,1982-83,0,0
1,Balochistan,,Killa Saifullah,Bajra,1982-83,0,0
1,Balochistan,,Sibi,Bajra,1982-83,*,*
1,Balochistan,,Ziarat,Bajra,1982-83,0,0
1,Balochistan,,Kohlu,Bajra,1982-83,0.1,0.1
1,Balochistan,,Kachhi,Bajra,1982-83,0,0
1,Balochistan,,Bughti,Bajra,1982-83,0,0
1,Balochistan,,Nasirabad,Bajra,1982-83,0.1,*
1,Balochistan,,Jafferabad ,Bajra,1982-83,0,0
1,Balochistan,,Tomboo,Bajra,1982-83,0,0
1,Balochistan,,Bolan,Bajra,1982-83,0,0
1,Balochistan,,Mastung,Bajra,1982-83,0,0
1,Balochistan,,Khuzdar,Bajra,1982-83,0,0
1,Balochistan,,Awaran,Bajra,1982-83,0,0
1,Balochistan,,Kharan,Bajra,1982-83,0,0
1,Balochistan,,Lasbela,Bajra,1982-83,0,0
1,Balochistan,,Turbat,Bajra,1982-83,0,0
1,Balochistan,,Panjgoor,Bajra,1982-83,0,0
1,Balochistan,,Gwadar,Bajra,1982-83,0.7,0.3
1,Balochistan,,Magsi,Bajra,1982-83,0,0
1,Balochistan,,Kalat,Bajra,1982-83,0,0
1,Balochistan,,Quetta,Bajra,1983-84,0,0
1,Balochistan,,Pishin,Bajra,1983-84,0,0
1,Balochistan,,Killa Abdullah,Bajra,1983-84,0,0
1,Balochistan,,Chagai,Bajra,1983-84,0,0
1,Balochistan,,Loralai,Bajra,1983-84,0.1,*
1,Balochistan,,Musa Khail ,Bajra,1983-84,0,0
1,Balochistan,,Barkhan,Bajra,1983-84,0,0
1,Balochistan,,Zhob,Bajra,1983-84,0,0
1,Balochistan,,Killa Saifullah,Bajra,1983-84,0,0
1,Balochistan,,Sibi,Bajra,1983-84,*,*
1,Balochistan,,Ziarat,Bajra,1983-84,0,0
1,Balochistan,,Kohlu,Bajra,1983-84,0.1,0.1
1,Balochistan,,Kachhi,Bajra,1983-84,0,0
1,Balochistan,,Bughti,Bajra,1983-84,0,0
1,Balochistan,,Nasirabad,Bajra,1983-84,*,*
1,Balochistan,,Jafferabad ,Bajra,1983-84,0,0
1,Balochistan,,Tomboo,Bajra,1983-84,0,0
1,Balochistan,,Bolan,Bajra,1983-84,0,0
1,Balochistan,,Mastung,Bajra,1983-84,0,0
1,Balochistan,,Khuzdar,Bajra,1983-84,0,0
1,Balochistan,,Awaran,Bajra,1983-84,0,0
1,Balochistan,,Kharan,Bajra,1983-84,0,0
1,Balochistan,,Lasbela,Bajra,1983-84,*,*
1,Balochistan,,Turbat,Bajra,1983-84,0,0
1,Balochistan,,Panjgoor,Bajra,1983-84,0,0
1,Balochistan,,Gwadar,Bajra,1983-84,0.5,0.2
1,Balochistan,,Magsi,Bajra,1983-84,0,0
1,Balochistan,,Kalat,Bajra,1983-84,0,0
1,Balochistan,,Quetta,Bajra,1984-85,0,0
1,Balochistan,,Pishin,Bajra,1984-85,0,0
1,Balochistan,,Killa Abdullah,Bajra,1984-85,0,0
1,Balochistan,,Chagai,Bajra,1984-85,0,0
1,Balochistan,,Loralai,Bajra,1984-85,0.4,0.2
1,Balochistan,,Musa Khail ,Bajra,1984-85,0,0
1,Balochistan,,Barkhan,Bajra,1984-85,0,0
1,Balochistan,,Zhob,Bajra,1984-85,0,0
1,Balochistan,,Killa Saifullah,Bajra,1984-85,0,0
1,Balochistan,,Sibi,Bajra,1984-85,*,*
1,Balochistan,,Ziarat,Bajra,1984-85,0,0
1,Balochistan,,Kohlu,Bajra,1984-85,0.1,0.1
1,Balochistan,,Kachhi,Bajra,1984-85,0,0
1,Balochistan,,Bughti,Bajra,1984-85,0,0
1,Balochistan,,Nasirabad,Bajra,1984-85,*,*
1,Balochistan,,Jafferabad ,Bajra,1984-85,0,0
1,Balochistan,,Tomboo,Bajra,1984-85,0,0
1,Balochistan,,Bolan,Bajra,1984-85,0,0
1,Balochistan,,Mastung,Bajra,1984-85,0,0
1,Balochistan,,Khuzdar,Bajra,1984-85,*,*
1,Balochistan,,Awaran,Bajra,1984-85,0,0
1,Balochistan,,Kharan,Bajra,1984-85,0,0
1,Balochistan,,Lasbela,Bajra,1984-85,*,*
1,Balochistan,,Turbat,Bajra,1984-85,0,0
1,Balochistan,,Panjgoor,Bajra,1984-85,0,0
1,Balochistan,,Gwadar,Bajra,1984-85,*,*
1,Balochistan,,Magsi,Bajra,1984-85,0,0
1,Balochistan,,Kalat,Bajra,1984-85,0,0
1,Balochistan,,Quetta,Bajra,1985-86,0,0
1,Balochistan,,Pishin,Bajra,1985-86,0,0
1,Balochistan,,Killa Abdullah,Bajra,1985-86,0,0
1,Balochistan,,Chagai,Bajra,1985-86,0,0
1,Balochistan,,Loralai,Bajra,1985-86,0.1,*
1,Balochistan,,Musa Khail ,Bajra,1985-86,0,0
1,Balochistan,,Barkhan,Bajra,1985-86,0,0
1,Balochistan,,Zhob,Bajra,1985-86,0,0
1,Balochistan,,Killa Saifullah,Bajra,1985-86,0,0
1,Balochistan,,Sibi,Bajra,1985-86,*,*
1,Balochistan,,Ziarat,Bajra,1985-86,0,0
1,Balochistan,,Kohlu,Bajra,1985-86,0.1,0.1
1,Balochistan,,Kachhi,Bajra,1985-86,0,0
1,Balochistan,,Bughti,Bajra,1985-86,0,0
1,Balochistan,,Nasirabad,Bajra,1985-86,*,*
1,Balochistan,,Jafferabad ,Bajra,1985-86,0,0
1,Balochistan,,Tomboo,Bajra,1985-86,0,0
1,Balochistan,,Bolan,Bajra,1985-86,0,0
1,Balochistan,,Mastung,Bajra,1985-86,0,0
1,Balochistan,,Khuzdar,Bajra,1985-86,*,*
1,Balochistan,,Awaran,Bajra,1985-86,0,0
1,Balochistan,,Kharan,Bajra,1985-86,0,0
1,Balochistan,,Lasbela,Bajra,1985-86,*,*
1,Balochistan,,Turbat,Bajra,1985-86,0,0
1,Balochistan,,Panjgoor,Bajra,1985-86,0,0
1,Balochistan,,Gwadar,Bajra,1985-86,0,0
1,Balochistan,,Magsi,Bajra,1985-86,0,0
1,Balochistan,,Kalat,Bajra,1985-86,0,0
1,Balochistan,,Quetta,Bajra,1986-87,0,0
1,Balochistan,,Pishin,Bajra,1986-87,0,0
1,Balochistan,,Killa Abdullah,Bajra,1986-87,0,0
1,Balochistan,,Chagai,Bajra,1986-87,0,0
1,Balochistan,,Loralai,Bajra,1986-87,0.1,0.1
1,Balochistan,,Musa Khail ,Bajra,1986-87,0,0
1,Balochistan,,Barkhan,Bajra,1986-87,0,0
1,Balochistan,,Zhob,Bajra,1986-87,0,0
1,Balochistan,,Killa Saifullah,Bajra,1986-87,0,0
1,Balochistan,,Sibi,Bajra,1986-87,0,0
1,Balochistan,,Ziarat,Bajra,1986-87,0,0
1,Balochistan,,Kohlu,Bajra,1986-87,0.1,0.1
1,Balochistan,,Kachhi,Bajra,1986-87,0,0
1,Balochistan,,Bughti,Bajra,1986-87,0,0
1,Balochistan,,Nasirabad,Bajra,1986-87,0,0
1,Balochistan,,Jafferabad ,Bajra,1986-87,0,0
1,Balochistan,,Tomboo,Bajra,1986-87,0,0
1,Balochistan,,Bolan,Bajra,1986-87,0,0
1,Balochistan,,Mastung,Bajra,1986-87,0,0
1,Balochistan,,Khuzdar,Bajra,1986-87,0,0
1,Balochistan,,Awaran,Bajra,1986-87,0,0
1,Balochistan,,Kharan,Bajra,1986-87,0,0
1,Balochistan,,Lasbela,Bajra,1986-87,0,0
1,Balochistan,,Turbat,Bajra,1986-87,0,0
1,Balochistan,,Panjgoor,Bajra,1986-87,0,0
1,Balochistan,,Gwadar,Bajra,1986-87,0.1,0
1,Balochistan,,Magsi,Bajra,1986-87,0,0
1,Balochistan,,Kalat,Bajra,1986-87,0,0
1,Balochistan,,Quetta,Bajra,1987-88,0,0
1,Balochistan,,Pishin,Bajra,1987-88,0,0
1,Balochistan,,Killa Abdullah,Bajra,1987-88,0,0
1,Balochistan,,Chagai,Bajra,1987-88,0,0
1,Balochistan,,Loralai,Bajra,1987-88,0.1,0.1
1,Balochistan,,Musa Khail ,Bajra,1987-88,0,0
1,Balochistan,,Barkhan,Bajra,1987-88,0,0
1,Balochistan,,Zhob,Bajra,1987-88,0,0
1,Balochistan,,Killa Saifullah,Bajra,1987-88,0,0
1,Balochistan,,Sibi,Bajra,1987-88,0.1,0
1,Balochistan,,Ziarat,Bajra,1987-88,0,0
1,Balochistan,,Kohlu,Bajra,1987-88,0.1,0.1
1,Balochistan,,Kachhi,Bajra,1987-88,0,0
1,Balochistan,,Bughti,Bajra,1987-88,0,0
1,Balochistan,,Nasirabad,Bajra,1987-88,0,0
1,Balochistan,,Jafferabad ,Bajra,1987-88,0,0
1,Balochistan,,Tomboo,Bajra,1987-88,0,0
1,Balochistan,,Bolan,Bajra,1987-88,0,0
1,Balochistan,,Mastung,Bajra,1987-88,0,0
1,Balochistan,,Khuzdar,Bajra,1987-88,0,0
1,Balochistan,,Awaran,Bajra,1987-88,0,0
1,Balochistan,,Kharan,Bajra,1987-88,0,0
1,Balochistan,,Lasbela,Bajra,1987-88,0,0
1,Balochistan,,Turbat,Bajra,1987-88,0,0
1,Balochistan,,Panjgoor,Bajra,1987-88,0,0
1,Balochistan,,Gwadar,Bajra,1987-88,0,0
1,Balochistan,,Magsi,Bajra,1987-88,0,0
1,Balochistan,,Kalat,Bajra,1987-88,0,0
1,Balochistan,,Quetta,Bajra,1988-89,0,0
1,Balochistan,,Pishin,Bajra,1988-89,0,0
1,Balochistan,,Killa Abdullah,Bajra,1988-89,0,0
1,Balochistan,,Chagai,Bajra,1988-89,0,0
1,Balochistan,,Loralai,Bajra,1988-89,0,0
1,Balochistan,,Musa Khail ,Bajra,1988-89,0,0
1,Balochistan,,Barkhan,Bajra,1988-89,0,0
1,Balochistan,,Zhob,Bajra,1988-89,0,0
1,Balochistan,,Killa Saifullah,Bajra,1988-89,0,0
1,Balochistan,,Sibi,Bajra,1988-89,0.1,0.1
1,Balochistan,,Ziarat,Bajra,1988-89,0.1,0.4
1,Balochistan,,Kohlu,Bajra,1988-89,0.6,0.1
1,Balochistan,,Kachhi,Bajra,1988-89,0,0
1,Balochistan,,Bughti,Bajra,1988-89,0,0
1,Balochistan,,Nasirabad,Bajra,1988-89,0,0
1,Balochistan,,Jafferabad ,Bajra,1988-89,0,0
1,Balochistan,,Tomboo,Bajra,1988-89,0,0
1,Balochistan,,Bolan,Bajra,1988-89,0,0
1,Balochistan,,Mastung,Bajra,1988-89,0,0
1,Balochistan,,Khuzdar,Bajra,1988-89,0,0
1,Balochistan,,Awaran,Bajra,1988-89,0,0
1,Balochistan,,Kharan,Bajra,1988-89,0,0
1,Balochistan,,Lasbela,Bajra,1988-89,0,0
1,Balochistan,,Turbat,Bajra,1988-89,0,0
1,Balochistan,,Panjgoor,Bajra,1988-89,0,0
1,Balochistan,,Gwadar,Bajra,1988-89,0.1,0
1,Balochistan,,Magsi,Bajra,1988-89,0,0
1,Balochistan,,Kalat,Bajra,1988-89,0,0
1,Balochistan,,Quetta,Bajra,1989-90,0,0
1,Balochistan,,Pishin,Bajra,1989-90,0,0
1,Balochistan,,Killa Abdullah,Bajra,1989-90,0,0
1,Balochistan,,Chagai,Bajra,1989-90,0,0
1,Balochistan,,Loralai,Bajra,1989-90,0.1,0
1,Balochistan,,Musa Khail ,Bajra,1989-90,0,0
1,Balochistan,,Barkhan,Bajra,1989-90,0,0
1,Balochistan,,Zhob,Bajra,1989-90,0,0
1,Balochistan,,Killa Saifullah,Bajra,1989-90,0,0
1,Balochistan,,Sibi,Bajra,1989-90,0,0
1,Balochistan,,Ziarat,Bajra,1989-90,0,0
1,Balochistan,,Kohlu,Bajra,1989-90,0.1,0.1
1,Balochistan,,Kachhi,Bajra,1989-90,0,0
1,Balochistan,,Bughti,Bajra,1989-90,0.2,0.1
1,Balochistan,,Nasirabad,Bajra,1989-90,0,0
1,Balochistan,,Jafferabad ,Bajra,1989-90,0,0
1,Balochistan,,Tomboo,Bajra,1989-90,0,0
1,Balochistan,,Bolan,Bajra,1989-90,0,0
1,Balochistan,,Mastung,Bajra,1989-90,0,0
1,Balochistan,,Khuzdar,Bajra,1989-90,0.1,0.1
1,Balochistan,,Awaran,Bajra,1989-90,0,0
1,Balochistan,,Kharan,Bajra,1989-90,0,0
1,Balochistan,,Lasbela,Bajra,1989-90,0,0
1,Balochistan,,Turbat,Bajra,1989-90,0,0
1,Balochistan,,Panjgoor,Bajra,1989-90,0,0
1,Balochistan,,Gwadar,Bajra,1989-90,0,0
1,Balochistan,,Magsi,Bajra,1989-90,0,0
1,Balochistan,,Kalat,Bajra,1989-90,0,0
1,Balochistan,,Quetta,Bajra,1990-91,0,0
1,Balochistan,,Pishin,Bajra,1990-91,0,0
1,Balochistan,,Killa Abdullah,Bajra,1990-91,0,0
1,Balochistan,,Chagai,Bajra,1990-91,0,0
1,Balochistan,,Loralai,Bajra,1990-91,0.1,0.1
1,Balochistan,,Musa Khail ,Bajra,1990-91,0,0
1,Balochistan,,Barkhan,Bajra,1990-91,0,0
1,Balochistan,,Zhob,Bajra,1990-91,0,0
1,Balochistan,,Killa Saifullah,Bajra,1990-91,0,0
1,Balochistan,,Sibi,Bajra,1990-91,0,0
1,Balochistan,,Ziarat,Bajra,1990-91,0,0
1,Balochistan,,Kohlu,Bajra,1990-91,0.2,0.1
1,Balochistan,,Kachhi,Bajra,1990-91,0,0
1,Balochistan,,Bughti,Bajra,1990-91,0.2,0.1
1,Balochistan,,Nasirabad,Bajra,1990-91,0,0
1,Balochistan,,Jafferabad ,Bajra,1990-91,0,0
1,Balochistan,,Tomboo,Bajra,1990-91,0,0
1,Balochistan,,Bolan,Bajra,1990-91,0,0
1,Balochistan,,Mastung,Bajra,1990-91,0,0
1,Balochistan,,Khuzdar,Bajra,1990-91,0.1,0.1
1,Balochistan,,Awaran,Bajra,1990-91,0,0
1,Balochistan,,Kharan,Bajra,1990-91,0,0
1,Balochistan,,Lasbela,Bajra,1990-91,0,0
1,Balochistan,,Turbat,Bajra,1990-91,0,0
1,Balochistan,,Panjgoor,Bajra,1990-91,0,0
1,Balochistan,,Gwadar,Bajra,1990-91,0,0
1,Balochistan,,Magsi,Bajra,1990-91,0,0
1,Balochistan,,Kalat,Bajra,1990-91,0,0
1,Balochistan,,Quetta,Bajra,1991-92,0,0
1,Balochistan,,Pishin,Bajra,1991-92,0,0
1,Balochistan,,Killa Abdullah,Bajra,1991-92,0,0
1,Balochistan,,Chagai,Bajra,1991-92,0,0
1,Balochistan,,Loralai,Bajra,1991-92,0.1,0.1
1,Balochistan,,Musa Khail ,Bajra,1991-92,0,0
1,Balochistan,,Barkhan,Bajra,1991-92,0,0
1,Balochistan,,Zhob,Bajra,1991-92,0,0
1,Balochistan,,Killa Saifullah,Bajra,1991-92,0,0
1,Balochistan,,Sibi,Bajra,1991-92,0,0
1,Balochistan,,Ziarat,Bajra,1991-92,0,0
1,Balochistan,,Kohlu,Bajra,1991-92,0.1,0.1
1,Balochistan,,Kachhi,Bajra,1991-92,0,0
1,Balochistan,,Bughti,Bajra,1991-92,0.2,0.1
1,Balochistan,,Nasirabad,Bajra,1991-92,0,0
1,Balochistan,,Jafferabad ,Bajra,1991-92,0,0
1,Balochistan,,Tomboo,Bajra,1991-92,0,0
1,Balochistan,,Bolan,Bajra,1991-92,0,0
1,Balochistan,,Mastung,Bajra,1991-92,0,0
1,Balochistan,,Khuzdar,Bajra,1991-92,0.1,0
1,Balochistan,,Awaran,Bajra,1991-92,0,0
1,Balochistan,,Kharan,Bajra,1991-92,0,0
1,Balochistan,,Lasbela,Bajra,1991-92,0,0
1,Balochistan,,Turbat,Bajra,1991-92,0,0
1,Balochistan,,Panjgoor,Bajra,1991-92,0,0
1,Balochistan,,Gwadar,Bajra,1991-92,0,0
1,Balochistan,,Magsi,Bajra,1991-92,0,0
1,Balochistan,,Kalat,Bajra,1991-92,0,0
1,Balochistan,,Quetta,Bajra,1992-93,0,0
1,Balochistan,,Pishin,Bajra,1992-93,0,0
1,Balochistan,,Killa Abdullah,Bajra,1992-93,0,0
1,Balochistan,,Chagai,Bajra,1992-93,0,0
1,Balochistan,,Loralai,Bajra,1992-93,0,0
1,Balochistan,,Musa Khail ,Bajra,1992-93,0,0
1,Balochistan,,Barkhan,Bajra,1992-93,0,0
1,Balochistan,,Zhob,Bajra,1992-93,0,0
1,Balochistan,,Killa Saifullah,Bajra,1992-93,0,0
1,Balochistan,,Sibi,Bajra,1992-93,0,0
1,Balochistan,,Ziarat,Bajra,1992-93,0,0
1,Balochistan,,Kohlu,Bajra,1992-93,0.1,0.1
1,Balochistan,,Kachhi,Bajra,1992-93,0,0
1,Balochistan,,Bughti,Bajra,1992-93,0.3,0.1
1,Balochistan,,Nasirabad,Bajra,1992-93,0,0
1,Balochistan,,Jafferabad ,Bajra,1992-93,0,0
1,Balochistan,,Tomboo,Bajra,1992-93,0,0
1,Balochistan,,Bolan,Bajra,1992-93,0,0
1,Balochistan,,Mastung,Bajra,1992-93,0,0
1,Balochistan,,Khuzdar,Bajra,1992-93,0.1,0.1
1,Balochistan,,Awaran,Bajra,1992-93,0,0
1,Balochistan,,Kharan,Bajra,1992-93,0,0
1,Balochistan,,Lasbela,Bajra,1992-93,0,0
1,Balochistan,,Turbat,Bajra,1992-93,0,0
1,Balochistan,,Panjgoor,Bajra,1992-93,0,0
1,Balochistan,,Gwadar,Bajra,1992-93,0,0
1,Balochistan,,Magsi,Bajra,1992-93,0,0
1,Balochistan,,Kalat,Bajra,1992-93,0,0
1,Balochistan,,Quetta,Bajra,1993-94,0,0
1,Balochistan,,Pishin,Bajra,1993-94,0,0
1,Balochistan,,Killa Abdullah,Bajra,1993-94,0,0
1,Balochistan,,Chagai,Bajra,1993-94,0,0
1,Balochistan,,Loralai,Bajra,1993-94,0,0
1,Balochistan,,Musa Khail ,Bajra,1993-94,0,0
1,Balochistan,,Barkhan,Bajra,1993-94,0,0
1,Balochistan,,Zhob,Bajra,1993-94,0,0
1,Balochistan,,Killa Saifullah,Bajra,1993-94,0,0
1,Balochistan,,Sibi,Bajra,1993-94,0,0
1,Balochistan,,Ziarat,Bajra,1993-94,0,0
1,Balochistan,,Kohlu,Bajra,1993-94,0.1,0.1
1,Balochistan,,Kachhi,Bajra,1993-94,0,0
1,Balochistan,,Bughti,Bajra,1993-94,0.3,0.1
1,Balochistan,,Nasirabad,Bajra,1993-94,0,0
1,Balochistan,,Jafferabad ,Bajra,1993-94,0,0
1,Balochistan,,Tomboo,Bajra,1993-94,0,0
1,Balochistan,,Bolan,Bajra,1993-94,0,0
1,Balochistan,,Mastung,Bajra,1993-94,0,0
1,Balochistan,,Khuzdar,Bajra,1993-94,0.1,0.1
1,Balochistan,,Awaran,Bajra,1993-94,0,0
1,Balochistan,,Kharan,Bajra,1993-94,0,0
1,Balochistan,,Lasbela,Bajra,1993-94,0,0
1,Balochistan,,Turbat,Bajra,1993-94,0,0
1,Balochistan,,Panjgoor,Bajra,1993-94,0,0
1,Balochistan,,Gwadar,Bajra,1993-94,0,0
1,Balochistan,,Magsi,Bajra,1993-94,0,0
1,Balochistan,,Kalat,Bajra,1993-94,0,0
1,Balochistan,,Quetta,Bajra,1994-95,0,0
1,Balochistan,,Pishin,Bajra,1994-95,0,0
1,Balochistan,,Killa Abdullah,Bajra,1994-95,0,0
1,Balochistan,,Chagai,Bajra,1994-95,0,0
1,Balochistan,,Loralai,Bajra,1994-95,0,0
1,Balochistan,,Musa Khail ,Bajra,1994-95,0,0
1,Balochistan,,Barkhan,Bajra,1994-95,0.1,0.1
1,Balochistan,,Zhob,Bajra,1994-95,0,0
1,Balochistan,,Killa Saifullah,Bajra,1994-95,0,0
1,Balochistan,,Sibi,Bajra,1994-95,0,0
1,Balochistan,,Ziarat,Bajra,1994-95,0,0
1,Balochistan,,Kohlu,Bajra,1994-95,0.1,0.1
1,Balochistan,,Kachhi,Bajra,1994-95,0,0
1,Balochistan,,Bughti,Bajra,1994-95,0.3,0.1
1,Balochistan,,Nasirabad,Bajra,1994-95,0,0
1,Balochistan,,Jafferabad ,Bajra,1994-95,0,0
1,Balochistan,,Tomboo,Bajra,1994-95,0,0
1,Balochistan,,Bolan,Bajra,1994-95,0,0
1,Balochistan,,Mastung,Bajra,1994-95,0,0
1,Balochistan,,Khuzdar,Bajra,1994-95,0.1,0.1
1,Balochistan,,Awaran,Bajra,1994-95,0,0
1,Balochistan,,Kharan,Bajra,1994-95,0,0
1,Balochistan,,Lasbela,Bajra,1994-95,0,0
1,Balochistan,,Turbat,Bajra,1994-95,0,0
1,Balochistan,,Panjgoor,Bajra,1994-95,0,0
1,Balochistan,,Gwadar,Bajra,1994-95,0,0
1,Balochistan,,Magsi,Bajra,1994-95,0,0
1,Balochistan,,Kalat,Bajra,1994-95,0,0
1,Balochistan,,Quetta,Bajra,1995-96,0,0
1,Balochistan,,Pishin,Bajra,1995-96,0,0
1,Balochistan,,Killa Abdullah,Bajra,1995-96,0,0
1,Balochistan,,Chagai,Bajra,1995-96,0.1,0.1
1,Balochistan,,Loralai,Bajra,1995-96,0,0
1,Balochistan,,Musa Khail ,Bajra,1995-96,0,0
1,Balochistan,,Barkhan,Bajra,1995-96,0,0
1,Balochistan,,Zhob,Bajra,1995-96,0,0
1,Balochistan,,Killa Saifullah,Bajra,1995-96,0,0
1,Balochistan,,Sibi,Bajra,1995-96,0,0
1,Balochistan,,Ziarat,Bajra,1995-96,0,0
1,Balochistan,,Kohlu,Bajra,1995-96,0.1,0.1
1,Balochistan,,Kachhi,Bajra,1995-96,0,0
1,Balochistan,,Bughti,Bajra,1995-96,0.3,0.1
1,Balochistan,,Nasirabad,Bajra,1995-96,0,0
1,Balochistan,,Jafferabad ,Bajra,1995-96,0,0
1,Balochistan,,Tomboo,Bajra,1995-96,0,0
1,Balochistan,,Bolan,Bajra,1995-96,0,0
1,Balochistan,,Mastung,Bajra,1995-96,0,0
1,Balochistan,,Khuzdar,Bajra,1995-96,0.1,0.1
