Year,PID,Province,DID,District,Livestock,Livestock Type,Sex,Farm Type,NUMBER OF FARMS,NUMBER OF ANIMALS
1996,1,Balochistan,111,LORALAI,Horses,,,FARM HOUSEHOLDS,50,91
1996,1,Balochistan,111,LORALAI,Horses,,,NON-FARM HOUSEHOLDS,62,67
1996,1,Balochistan,111,LORALAI,Horses,,,Other,1,4
1996,1,Balochistan,111,LORALAI,Mules,,,FARM HOUSEHOLDS,16,16
1996,1,Balochistan,111,LORALAI,Mules,,,NON-FARM HOUSEHOLDS,15,17
1996,1,Balochistan,111,LORALAI,Mules,,,Other,1,1
1996,1,Balochistan,111,LORALAI,Donkeys,,,FARM HOUSEHOLDS,1655,4741
1996,1,Balochistan,111,LORALAI,Donkeys,,,NON-FARM HOUSEHOLDS,193,554
1996,1,Balochistan,111,LORALAI,Donkeys,,,Other,19,30
1996,1,Balochistan,119,BOLAN,Cattle,BULLS AND BULLOCKS 3 YEARS AND OVER,M,FARM HOUSEHOLDS,8997,15271
1996,1,Balochistan,122,MASTUNG ,Cattle,BULLS AND BULLOCKS 3 YEARS AND OVER,M,NON-FARM HOUSEHOLDS,115,136
1996,1,Balochistan,122,MASTUNG ,Cattle,BULLS AND BULLOCKS 3 YEARS AND OVER,M,Other,,
1996,1,Balochistan,122,MASTUNG ,Cattle,COWS 3 YEARS AND OVER,F,FARM HOUSEHOLDS,337,728
1996,1,Balochistan,122,MASTUNG ,Cattle,COWS 3 YEARS AND OVER,F,NON-FARM HOUSEHOLDS,194,1069
1996,1,Balochistan,122,MASTUNG ,Cattle,COWS 3 YEARS AND OVER,F,Other,,
1996,1,Balochistan,122,MASTUNG ,Cattle,YOUNGSTOCK UNDER 3 YEARS,,FARM HOUSEHOLDS,117,129
1996,1,Balochistan,122,MASTUNG ,Cattle,YOUNGSTOCK UNDER 3 YEARS,,NON-FARM HOUSEHOLDS,113,460
1996,1,Balochistan,122,MASTUNG ,Cattle,YOUNGSTOCK UNDER 3 YEARS,,Other,,
1996,1,Balochistan,122,MASTUNG ,Buffaloes,MALE BUFFALOES 3 YEARS AND OVER,M,FARM HOUSEHOLDS,120,120
1996,1,Balochistan,122,MASTUNG ,Buffaloes,MALE BUFFALOES 3 YEARS AND OVER,M,NON-FARM HOUSEHOLDS,65,65
1996,1,Balochistan,122,MASTUNG ,Buffaloes,MALE BUFFALOES 3 YEARS AND OVER,M,Other,,
1996,1,Balochistan,122,MASTUNG ,Buffaloes,FEMALE BUFFALOES 3 YEARS AND OVER,F,FARM HOUSEHOLDS,82,656
1996,1,Balochistan,122,MASTUNG ,Buffaloes,FEMALE BUFFALOES 3 YEARS AND OVER,F,NON-FARM HOUSEHOLDS,4,104
1996,1,Balochistan,122,MASTUNG ,Buffaloes,FEMALE BUFFALOES 3 YEARS AND OVER,F,Other,,
1996,1,Balochistan,122,MASTUNG ,Buffaloes,YOUNGSTOCK UNDER 3 YEARS,,FARM HOUSEHOLDS,55,149
1996,1,Balochistan,122,MASTUNG ,Buffaloes,YOUNGSTOCK UNDER 3 YEARS,,NON-FARM HOUSEHOLDS,2,22
1996,1,Balochistan,122,MASTUNG ,Buffaloes,YOUNGSTOCK UNDER 3 YEARS,,Other,,
1996,1,Balochistan,122,MASTUNG ,Goats,MALE GOATS 1 YEAR AND OVER,M,FARM HOUSEHOLDS,1943,28039
1996,1,Balochistan,122,MASTUNG ,Goats,MALE GOATS 1 YEAR AND OVER,M,NON-FARM HOUSEHOLDS,1912,12994
1996,1,Balochistan,122,MASTUNG ,Goats,MALE GOATS 1 YEAR AND OVER,M,Other,33,48
1996,1,Balochistan,122,MASTUNG ,Goats,FEMALE GOATS 1 YEAR AND OVER,F,FARM HOUSEHOLDS,2568,47918
1996,1,Balochistan,122,MASTUNG ,Goats,FEMALE GOATS 1 YEAR AND OVER,F,NON-FARM HOUSEHOLDS,2507,29455
1996,1,Balochistan,122,MASTUNG ,Goats,FEMALE GOATS 1 YEAR AND OVER,F,Other,402,757
1996,1,Balochistan,122,MASTUNG ,Goats,YOUNGSTOCK UNDER 1 YEAR,,FARM HOUSEHOLDS,2360,9457
1996,1,Balochistan,122,MASTUNG ,Goats,YOUNGSTOCK UNDER 1 YEAR,,NON-FARM HOUSEHOLDS,2242,14236
1996,1,Balochistan,122,MASTUNG ,Goats,YOUNGSTOCK UNDER 1 YEAR,,Other,195,255
1996,1,Balochistan,122,MASTUNG ,Sheep,MALE SHEEP 1 YEAR AND OVER,M,FARM HOUSEHOLDS,1180,5684
1996,1,Balochistan,122,MASTUNG ,Sheep,MALE SHEEP 1 YEAR AND OVER,M,NON-FARM HOUSEHOLDS,986,10068
1996,1,Balochistan,122,MASTUNG ,Sheep,MALE SHEEP 1 YEAR AND OVER,M,Other,29,30
1996,1,Balochistan,122,MASTUNG ,Sheep,FEMALE SHEEP 1 YEAR AND OVER,F,FARM HOUSEHOLDS,830,5205
1996,1,Balochistan,122,MASTUNG ,Sheep,FEMALE SHEEP 1 YEAR AND OVER,F,NON-FARM HOUSEHOLDS,1328,10554
1996,1,Balochistan,122,MASTUNG ,Sheep,FEMALE SHEEP 1 YEAR AND OVER,F,Other,132,211
1996,1,Balochistan,122,MASTUNG ,Sheep,YOUNGSTOCK UNDER 1 YEAR,,FARM HOUSEHOLDS,1111,4246
1996,1,Balochistan,122,MASTUNG ,Sheep,YOUNGSTOCK UNDER 1 YEAR,,NON-FARM HOUSEHOLDS,1403,8497
1996,1,Balochistan,122,MASTUNG ,Sheep,YOUNGSTOCK UNDER 1 YEAR,,Other,112,184
1996,1,Balochistan,122,MASTUNG ,Camel,CAMELS 3 YEARS AND OVER,,FARM HOUSEHOLDS,37,39
1996,1,Balochistan,122,MASTUNG ,Camel,CAMELS 3 YEARS AND OVER,,NON-FARM HOUSEHOLDS,9,26
1996,1,Balochistan,122,MASTUNG ,Camel,CAMELS 3 YEARS AND OVER,,Other,,
1996,1,Balochistan,122,MASTUNG ,Camel,CAMELS UNDER 3 YEARS,,FARM HOUSEHOLDS,3,3
1996,1,Balochistan,122,MASTUNG ,Camel,CAMELS UNDER 3 YEARS,,NON-FARM HOUSEHOLDS,5,8
1996,1,Balochistan,122,MASTUNG ,Camel,CAMELS UNDER 3 YEARS,,Other,,
1996,1,Balochistan,122,MASTUNG ,Horses,,,FARM HOUSEHOLDS,20,20
1996,1,Balochistan,122,MASTUNG ,Horses,,,NON-FARM HOUSEHOLDS,2,3
1996,1,Balochistan,122,MASTUNG ,Horses,,,Other,1,1
1996,1,Balochistan,122,MASTUNG ,Mules,,,FARM HOUSEHOLDS,,
1996,1,Balochistan,122,MASTUNG ,Mules,,,NON-FARM HOUSEHOLDS,3,3
1996,1,Balochistan,122,MASTUNG ,Mules,,,Other,,
1996,1,Balochistan,122,MASTUNG ,Donkeys,,,FARM HOUSEHOLDS,1,2
1996,1,Balochistan,122,MASTUNG ,Donkeys,,,NON-FARM HOUSEHOLDS,4,4
1996,1,Balochistan,122,MASTUNG ,Donkeys,,,Other,26,34
1996,1,Balochistan,120,JHAL MAGSI,Cattle,BULLS AND BULLOCKS 3 YEARS AND OVER,M,FARM HOUSEHOLDS,15905,26448
1996,1,Balochistan,112,MUSA KHEL,Cattle,BULLS AND BULLOCKS 3 YEARS AND OVER,M,NON-FARM HOUSEHOLDS,2382,5541
1996,1,Balochistan,112,MUSA KHEL,Cattle,BULLS AND BULLOCKS 3 YEARS AND OVER,M,Other,,
1996,1,Balochistan,112,MUSA KHEL,Cattle,COWS 3 YEARS AND OVER,F,FARM HOUSEHOLDS,4181,25384
1996,1,Balochistan,112,MUSA KHEL,Cattle,COWS 3 YEARS AND OVER,F,NON-FARM HOUSEHOLDS,2855,26400
1996,1,Balochistan,112,MUSA KHEL,Cattle,COWS 3 YEARS AND OVER,F,Other,,
1996,1,Balochistan,112,MUSA KHEL,Cattle,YOUNGSTOCK UNDER 3 YEARS,,FARM HOUSEHOLDS,3908,11754
1996,1,Balochistan,112,MUSA KHEL,Cattle,YOUNGSTOCK UNDER 3 YEARS,,NON-FARM HOUSEHOLDS,2744,20889
1996,1,Balochistan,112,MUSA KHEL,Cattle,YOUNGSTOCK UNDER 3 YEARS,,Other,,
1996,1,Balochistan,112,MUSA KHEL,Buffaloes,MALE BUFFALOES 3 YEARS AND OVER,M,FARM HOUSEHOLDS,537,557
1996,1,Balochistan,112,MUSA KHEL,Buffaloes,MALE BUFFALOES 3 YEARS AND OVER,M,NON-FARM HOUSEHOLDS,7,7
1996,1,Balochistan,112,MUSA KHEL,Buffaloes,MALE BUFFALOES 3 YEARS AND OVER,M,Other,,
1996,1,Balochistan,112,MUSA KHEL,Buffaloes,FEMALE BUFFALOES 3 YEARS AND OVER,F,FARM HOUSEHOLDS,186,3026
1996,1,Balochistan,112,MUSA KHEL,Buffaloes,FEMALE BUFFALOES 3 YEARS AND OVER,F,NON-FARM HOUSEHOLDS,,
1996,1,Balochistan,112,MUSA KHEL,Buffaloes,FEMALE BUFFALOES 3 YEARS AND OVER,F,Other,,
1996,1,Balochistan,112,MUSA KHEL,Buffaloes,YOUNGSTOCK UNDER 3 YEARS,,FARM HOUSEHOLDS,163,671
1996,1,Balochistan,112,MUSA KHEL,Buffaloes,YOUNGSTOCK UNDER 3 YEARS,,NON-FARM HOUSEHOLDS,,
1996,1,Balochistan,112,MUSA KHEL,Buffaloes,YOUNGSTOCK UNDER 3 YEARS,,Other,,
1996,1,Balochistan,112,MUSA KHEL,Goats,MALE GOATS 1 YEAR AND OVER,M,FARM HOUSEHOLDS,3103,27893
1996,1,Balochistan,112,MUSA KHEL,Goats,MALE GOATS 1 YEAR AND OVER,M,NON-FARM HOUSEHOLDS,2613,17121
1996,1,Balochistan,112,MUSA KHEL,Goats,MALE GOATS 1 YEAR AND OVER,M,Other,4,4
1996,1,Balochistan,112,MUSA KHEL,Goats,FEMALE GOATS 1 YEAR AND OVER,F,FARM HOUSEHOLDS,4245,78509
1996,1,Balochistan,112,MUSA KHEL,Goats,FEMALE GOATS 1 YEAR AND OVER,F,NON-FARM HOUSEHOLDS,2801,39885
1996,1,Balochistan,112,MUSA KHEL,Goats,FEMALE GOATS 1 YEAR AND OVER,F,Other,14,21
1996,1,Balochistan,112,MUSA KHEL,Goats,YOUNGSTOCK UNDER 1 YEAR,,FARM HOUSEHOLDS,4107,111833
1996,1,Balochistan,112,MUSA KHEL,Goats,YOUNGSTOCK UNDER 1 YEAR,,NON-FARM HOUSEHOLDS,2793,29298
1996,1,Balochistan,112,MUSA KHEL,Goats,YOUNGSTOCK UNDER 1 YEAR,,Other,8,8
1996,1,Balochistan,112,MUSA KHEL,Sheep,MALE SHEEP 1 YEAR AND OVER,M,FARM HOUSEHOLDS,3419,31970
1996,1,Balochistan,112,MUSA KHEL,Sheep,MALE SHEEP 1 YEAR AND OVER,M,NON-FARM HOUSEHOLDS,2585,14071
1996,1,Balochistan,112,MUSA KHEL,Sheep,MALE SHEEP 1 YEAR AND OVER,M,Other,4,4
1996,1,Balochistan,112,MUSA KHEL,Sheep,FEMALE SHEEP 1 YEAR AND OVER,F,FARM HOUSEHOLDS,4104,149662
1996,1,Balochistan,112,MUSA KHEL,Sheep,FEMALE SHEEP 1 YEAR AND OVER,F,NON-FARM HOUSEHOLDS,2665,37707
1996,1,Balochistan,112,MUSA KHEL,Sheep,FEMALE SHEEP 1 YEAR AND OVER,F,Other,5,9
1996,1,Balochistan,112,MUSA KHEL,Sheep,YOUNGSTOCK UNDER 1 YEAR,,FARM HOUSEHOLDS,3948,66101
1996,1,Balochistan,112,MUSA KHEL,Sheep,YOUNGSTOCK UNDER 1 YEAR,,NON-FARM HOUSEHOLDS,2644,31513
1996,1,Balochistan,112,MUSA KHEL,Sheep,YOUNGSTOCK UNDER 1 YEAR,,Other,5,5
1996,1,Balochistan,112,MUSA KHEL,Camel,CAMELS 3 YEARS AND OVER,,FARM HOUSEHOLDS,431,907
1996,1,Balochistan,112,MUSA KHEL,Camel,CAMELS 3 YEARS AND OVER,,NON-FARM HOUSEHOLDS,147,464
1996,1,Balochistan,112,MUSA KHEL,Camel,CAMELS 3 YEARS AND OVER,,Other,26,51
1996,1,Balochistan,112,MUSA KHEL,Camel,CAMELS UNDER 3 YEARS,,FARM HOUSEHOLDS,271,527
1996,1,Balochistan,112,MUSA KHEL,Camel,CAMELS UNDER 3 YEARS,,NON-FARM HOUSEHOLDS,156,2080
1996,1,Balochistan,112,MUSA KHEL,Camel,CAMELS UNDER 3 YEARS,,Other,,
1996,1,Balochistan,112,MUSA KHEL,Horses,,,FARM HOUSEHOLDS,264,592
1996,1,Balochistan,112,MUSA KHEL,Horses,,,NON-FARM HOUSEHOLDS,4,4
1996,1,Balochistan,112,MUSA KHEL,Horses,,,Other,,
1996,1,Balochistan,112,MUSA KHEL,Mules,,,FARM HOUSEHOLDS,46,109
1996,1,Balochistan,112,MUSA KHEL,Mules,,,NON-FARM HOUSEHOLDS,,
1996,1,Balochistan,112,MUSA KHEL,Mules,,,Other,,
1996,1,Balochistan,112,MUSA KHEL,Donkeys,,,FARM HOUSEHOLDS,1405,3422
1996,1,Balochistan,112,MUSA KHEL,Donkeys,,,NON-FARM HOUSEHOLDS,123,607
1996,1,Balochistan,112,MUSA KHEL,Donkeys,,,Other,2,2
1996,1,Balochistan,121,LASBELLA,Cattle,BULLS AND BULLOCKS 3 YEARS AND OVER,M,FARM HOUSEHOLDS,2952,3839
1996,1,Balochistan,118,NASEERABAD,Cattle,BULLS AND BULLOCKS 3 YEARS AND OVER,M,NON-FARM HOUSEHOLDS,1673,1927
1996,1,Balochistan,118,NASEERABAD,Cattle,BULLS AND BULLOCKS 3 YEARS AND OVER,M,Other,,
1996,1,Balochistan,118,NASEERABAD,Cattle,COWS 3 YEARS AND OVER,F,FARM HOUSEHOLDS,10202,30694
1996,1,Balochistan,118,NASEERABAD,Cattle,COWS 3 YEARS AND OVER,F,NON-FARM HOUSEHOLDS,3413,9414
1996,1,Balochistan,118,NASEERABAD,Cattle,COWS 3 YEARS AND OVER,F,Other,,
1996,1,Balochistan,118,NASEERABAD,Cattle,YOUNGSTOCK UNDER 3 YEARS,,FARM HOUSEHOLDS,9824,20379
1996,1,Balochistan,118,NASEERABAD,Cattle,YOUNGSTOCK UNDER 3 YEARS,,NON-FARM HOUSEHOLDS,3031,7472
1996,1,Balochistan,118,NASEERABAD,Cattle,YOUNGSTOCK UNDER 3 YEARS,,Other,,
1996,1,Balochistan,118,NASEERABAD,Buffaloes,MALE BUFFALOES 3 YEARS AND OVER,M,FARM HOUSEHOLDS,1978,2050
1996,1,Balochistan,118,NASEERABAD,Buffaloes,MALE BUFFALOES 3 YEARS AND OVER,M,NON-FARM HOUSEHOLDS,2195,2599
1996,1,Balochistan,118,NASEERABAD,Buffaloes,MALE BUFFALOES 3 YEARS AND OVER,M,Other,,
1996,1,Balochistan,118,NASEERABAD,Buffaloes,FEMALE BUFFALOES 3 YEARS AND OVER,F,FARM HOUSEHOLDS,7603,15816
1996,1,Balochistan,118,NASEERABAD,Buffaloes,FEMALE BUFFALOES 3 YEARS AND OVER,F,NON-FARM HOUSEHOLDS,4918,11700
1996,1,Balochistan,118,NASEERABAD,Buffaloes,FEMALE BUFFALOES 3 YEARS AND OVER,F,Other,,
1996,1,Balochistan,118,NASEERABAD,Buffaloes,YOUNGSTOCK UNDER 3 YEARS,,FARM HOUSEHOLDS,7300,12750
1996,1,Balochistan,118,NASEERABAD,Buffaloes,YOUNGSTOCK UNDER 3 YEARS,,NON-FARM HOUSEHOLDS,4524,10127
1996,1,Balochistan,118,NASEERABAD,Buffaloes,YOUNGSTOCK UNDER 3 YEARS,,Other,,
1996,1,Balochistan,118,NASEERABAD,Goats,MALE GOATS 1 YEAR AND OVER,M,FARM HOUSEHOLDS,8149,84676
1996,1,Balochistan,118,NASEERABAD,Goats,MALE GOATS 1 YEAR AND OVER,M,NON-FARM HOUSEHOLDS,9409,16231
1996,1,Balochistan,118,NASEERABAD,Goats,MALE GOATS 1 YEAR AND OVER,M,Other,108,114
1996,1,Balochistan,118,NASEERABAD,Goats,FEMALE GOATS 1 YEAR AND OVER,F,FARM HOUSEHOLDS,11485,56826
1996,1,Balochistan,118,NASEERABAD,Goats,FEMALE GOATS 1 YEAR AND OVER,F,NON-FARM HOUSEHOLDS,10741,38647
1996,1,Balochistan,118,NASEERABAD,Goats,FEMALE GOATS 1 YEAR AND OVER,F,Other,1171,2298
1996,1,Balochistan,118,NASEERABAD,Goats,YOUNGSTOCK UNDER 1 YEAR,,FARM HOUSEHOLDS,11175,79274
1996,1,Balochistan,118,NASEERABAD,Goats,YOUNGSTOCK UNDER 1 YEAR,,NON-FARM HOUSEHOLDS,10524,35858
1996,1,Balochistan,118,NASEERABAD,Goats,YOUNGSTOCK UNDER 1 YEAR,,Other,1153,1358
1996,1,Balochistan,118,NASEERABAD,Sheep,MALE SHEEP 1 YEAR AND OVER,M,FARM HOUSEHOLDS,1600,3972
1996,1,Balochistan,118,NASEERABAD,Sheep,MALE SHEEP 1 YEAR AND OVER,M,NON-FARM HOUSEHOLDS,1320,2748
1996,1,Balochistan,118,NASEERABAD,Sheep,MALE SHEEP 1 YEAR AND OVER,M,Other,,
1996,1,Balochistan,118,NASEERABAD,Sheep,FEMALE SHEEP 1 YEAR AND OVER,F,FARM HOUSEHOLDS,3108,10960
1996,1,Balochistan,118,NASEERABAD,Sheep,FEMALE SHEEP 1 YEAR AND OVER,F,NON-FARM HOUSEHOLDS,2254,7929
1996,1,Balochistan,118,NASEERABAD,Sheep,FEMALE SHEEP 1 YEAR AND OVER,F,Other,,
1996,1,Balochistan,118,NASEERABAD,Sheep,YOUNGSTOCK UNDER 1 YEAR,,FARM HOUSEHOLDS,3132,10985
1996,1,Balochistan,118,NASEERABAD,Sheep,YOUNGSTOCK UNDER 1 YEAR,,NON-FARM HOUSEHOLDS,1946,5089
1996,1,Balochistan,118,NASEERABAD,Sheep,YOUNGSTOCK UNDER 1 YEAR,,Other,,
1996,1,Balochistan,118,NASEERABAD,Camel,CAMELS 3 YEARS AND OVER,,FARM HOUSEHOLDS,262,363
1996,1,Balochistan,118,NASEERABAD,Camel,CAMELS 3 YEARS AND OVER,,NON-FARM HOUSEHOLDS,426,518
1996,1,Balochistan,118,NASEERABAD,Camel,CAMELS 3 YEARS AND OVER,,Other,,
1996,1,Balochistan,118,NASEERABAD,Camel,CAMELS UNDER 3 YEARS,,FARM HOUSEHOLDS,210,239
1996,1,Balochistan,118,NASEERABAD,Camel,CAMELS UNDER 3 YEARS,,NON-FARM HOUSEHOLDS,362,390
1996,1,Balochistan,118,NASEERABAD,Camel,CAMELS UNDER 3 YEARS,,Other,25,25
1996,1,Balochistan,118,NASEERABAD,Horses,,,FARM HOUSEHOLDS,109,154
1996,1,Balochistan,118,NASEERABAD,Horses,,,NON-FARM HOUSEHOLDS,271,363
1996,1,Balochistan,118,NASEERABAD,Horses,,,Other,94,94
1996,1,Balochistan,118,NASEERABAD,Mules,,,FARM HOUSEHOLDS,46,50
1996,1,Balochistan,118,NASEERABAD,Mules,,,NON-FARM HOUSEHOLDS,92,184
1996,1,Balochistan,118,NASEERABAD,Mules,,,Other,,
1996,1,Balochistan,118,NASEERABAD,Donkeys,,,FARM HOUSEHOLDS,3861,6106
1996,1,Balochistan,118,NASEERABAD,Donkeys,,,NON-FARM HOUSEHOLDS,2639,2854
1996,1,Balochistan,118,NASEERABAD,Donkeys,,,Other,198,213
1996,1,Balochistan,122,MASTUNG ,Cattle,BULLS AND BULLOCKS 3 YEARS AND OVER,M,FARM HOUSEHOLDS,322,450
1996,1,Balochistan,14,NUSHKI,Cattle,BULLS AND BULLOCKS 3 YEARS AND OVER,M,NON-FARM HOUSEHOLDS,48,67
1996,1,Balochistan,14,NUSHKI,Cattle,BULLS AND BULLOCKS 3 YEARS AND OVER,M,Other,,
1996,1,Balochistan,14,NUSHKI,Cattle,COWS 3 YEARS AND OVER,F,FARM HOUSEHOLDS,564,1347
1996,1,Balochistan,14,NUSHKI,Cattle,COWS 3 YEARS AND OVER,F,NON-FARM HOUSEHOLDS,541,766
1996,1,Balochistan,14,NUSHKI,Cattle,COWS 3 YEARS AND OVER,F,Other,,
1996,1,Balochistan,14,NUSHKI,Cattle,YOUNGSTOCK UNDER 3 YEARS,,FARM HOUSEHOLDS,481,805
1996,1,Balochistan,14,NUSHKI,Cattle,YOUNGSTOCK UNDER 3 YEARS,,NON-FARM HOUSEHOLDS,332,388
1996,1,Balochistan,14,NUSHKI,Cattle,YOUNGSTOCK UNDER 3 YEARS,,Other,,
1996,1,Balochistan,14,NUSHKI,Buffaloes,MALE BUFFALOES 3 YEARS AND OVER,M,FARM HOUSEHOLDS,1,1
1996,1,Balochistan,14,NUSHKI,Buffaloes,MALE BUFFALOES 3 YEARS AND OVER,M,NON-FARM HOUSEHOLDS,10,14
1996,1,Balochistan,14,NUSHKI,Buffaloes,MALE BUFFALOES 3 YEARS AND OVER,M,Other,,
1996,1,Balochistan,14,NUSHKI,Buffaloes,FEMALE BUFFALOES 3 YEARS AND OVER,F,FARM HOUSEHOLDS,7,46
1996,1,Balochistan,14,NUSHKI,Buffaloes,FEMALE BUFFALOES 3 YEARS AND OVER,F,NON-FARM HOUSEHOLDS,39,244
1996,1,Balochistan,14,NUSHKI,Buffaloes,FEMALE BUFFALOES 3 YEARS AND OVER,F,Other,,
1996,1,Balochistan,14,NUSHKI,Buffaloes,YOUNGSTOCK UNDER 3 YEARS,,FARM HOUSEHOLDS,,
1996,1,Balochistan,14,NUSHKI,Buffaloes,YOUNGSTOCK UNDER 3 YEARS,,NON-FARM HOUSEHOLDS,14,31
1996,1,Balochistan,14,NUSHKI,Buffaloes,YOUNGSTOCK UNDER 3 YEARS,,Other,,
1996,1,Balochistan,14,NUSHKI,Goats,MALE GOATS 1 YEAR AND OVER,M,FARM HOUSEHOLDS,1787,10069
1996,1,Balochistan,14,NUSHKI,Goats,MALE GOATS 1 YEAR AND OVER,M,NON-FARM HOUSEHOLDS,1743,9708
1996,1,Balochistan,14,NUSHKI,Goats,MALE GOATS 1 YEAR AND OVER,M,Other,51,55
1996,1,Balochistan,14,NUSHKI,Goats,FEMALE GOATS 1 YEAR AND OVER,F,FARM HOUSEHOLDS,2859,44051
1996,1,Balochistan,14,NUSHKI,Goats,FEMALE GOATS 1 YEAR AND OVER,F,NON-FARM HOUSEHOLDS,4075,42795
1996,1,Balochistan,14,NUSHKI,Goats,FEMALE GOATS 1 YEAR AND OVER,F,Other,809,1137
1996,1,Balochistan,14,NUSHKI,Goats,YOUNGSTOCK UNDER 1 YEAR,,FARM HOUSEHOLDS,2771,21418
1996,1,Balochistan,14,NUSHKI,Goats,YOUNGSTOCK UNDER 1 YEAR,,NON-FARM HOUSEHOLDS,3945,21605
1996,1,Balochistan,14,NUSHKI,Goats,YOUNGSTOCK UNDER 1 YEAR,,Other,462,516
1996,1,Balochistan,14,NUSHKI,Sheep,MALE SHEEP 1 YEAR AND OVER,M,FARM HOUSEHOLDS,636,3149
1996,1,Balochistan,14,NUSHKI,Sheep,MALE SHEEP 1 YEAR AND OVER,M,NON-FARM HOUSEHOLDS,512,2508
1996,1,Balochistan,14,NUSHKI,Sheep,MALE SHEEP 1 YEAR AND OVER,M,Other,18,32
1996,1,Balochistan,14,NUSHKI,Sheep,FEMALE SHEEP 1 YEAR AND OVER,F,FARM HOUSEHOLDS,1617,13840
1996,1,Balochistan,14,NUSHKI,Sheep,FEMALE SHEEP 1 YEAR AND OVER,F,NON-FARM HOUSEHOLDS,2607,11770
1996,1,Balochistan,14,NUSHKI,Sheep,FEMALE SHEEP 1 YEAR AND OVER,F,Other,233,263
1996,1,Balochistan,14,NUSHKI,Sheep,YOUNGSTOCK UNDER 1 YEAR,,FARM HOUSEHOLDS,1570,7611
1996,1,Balochistan,14,NUSHKI,Sheep,YOUNGSTOCK UNDER 1 YEAR,,NON-FARM HOUSEHOLDS,2535,6538
1996,1,Balochistan,14,NUSHKI,Sheep,YOUNGSTOCK UNDER 1 YEAR,,Other,98,107
1996,1,Balochistan,14,NUSHKI,Camel,CAMELS 3 YEARS AND OVER,,FARM HOUSEHOLDS,794,2364
1996,1,Balochistan,14,NUSHKI,Camel,CAMELS 3 YEARS AND OVER,,NON-FARM HOUSEHOLDS,531,1825
1996,1,Balochistan,14,NUSHKI,Camel,CAMELS 3 YEARS AND OVER,,Other,8,10
1996,1,Balochistan,14,NUSHKI,Camel,CAMELS UNDER 3 YEARS,,FARM HOUSEHOLDS,514,1066
1996,1,Balochistan,14,NUSHKI,Camel,CAMELS UNDER 3 YEARS,,NON-FARM HOUSEHOLDS,663,1050
1996,1,Balochistan,14,NUSHKI,Camel,CAMELS UNDER 3 YEARS,,Other,9,12
1996,1,Balochistan,14,NUSHKI,Horses,,,FARM HOUSEHOLDS,5,5
1996,1,Balochistan,14,NUSHKI,Horses,,,NON-FARM HOUSEHOLDS,3,3
1996,1,Balochistan,14,NUSHKI,Horses,,,Other,,
1996,1,Balochistan,14,NUSHKI,Mules,,,FARM HOUSEHOLDS,,
1996,1,Balochistan,14,NUSHKI,Mules,,,NON-FARM HOUSEHOLDS,23,23
1996,1,Balochistan,14,NUSHKI,Mules,,,Other,3,3
1996,1,Balochistan,14,NUSHKI,Donkeys,,,FARM HOUSEHOLDS,1784,2133
1996,1,Balochistan,14,NUSHKI,Donkeys,,,NON-FARM HOUSEHOLDS,2240,2527
1996,1,Balochistan,14,NUSHKI,Donkeys,,,Other,66,68
1996,1,Balochistan,123,KALAT ,Cattle,BULLS AND BULLOCKS 3 YEARS AND OVER,M,FARM HOUSEHOLDS,1856,2676
1996,1,Balochistan,130,PANJGUR,Cattle,BULLS AND BULLOCKS 3 YEARS AND OVER,M,NON-FARM HOUSEHOLDS,231,316
1996,1,Balochistan,130,PANJGUR,Cattle,BULLS AND BULLOCKS 3 YEARS AND OVER,M,Other,,
1996,1,Balochistan,130,PANJGUR,Cattle,COWS 3 YEARS AND OVER,F,FARM HOUSEHOLDS,1874,6068
1996,1,Balochistan,130,PANJGUR,Cattle,COWS 3 YEARS AND OVER,F,NON-FARM HOUSEHOLDS,282,754
1996,1,Balochistan,130,PANJGUR,Cattle,COWS 3 YEARS AND OVER,F,Other,,
1996,1,Balochistan,130,PANJGUR,Cattle,YOUNGSTOCK UNDER 3 YEARS,,FARM HOUSEHOLDS,1487,2636
1996,1,Balochistan,130,PANJGUR,Cattle,YOUNGSTOCK UNDER 3 YEARS,,NON-FARM HOUSEHOLDS,188,370
1996,1,Balochistan,130,PANJGUR,Cattle,YOUNGSTOCK UNDER 3 YEARS,,Other,,
1996,1,Balochistan,130,PANJGUR,Buffaloes,MALE BUFFALOES 3 YEARS AND OVER,M,FARM HOUSEHOLDS,453,463
1996,1,Balochistan,130,PANJGUR,Buffaloes,MALE BUFFALOES 3 YEARS AND OVER,M,NON-FARM HOUSEHOLDS,29,29
1996,1,Balochistan,130,PANJGUR,Buffaloes,MALE BUFFALOES 3 YEARS AND OVER,M,Other,,
1996,1,Balochistan,130,PANJGUR,Buffaloes,FEMALE BUFFALOES 3 YEARS AND OVER,F,FARM HOUSEHOLDS,78,170
1996,1,Balochistan,130,PANJGUR,Buffaloes,FEMALE BUFFALOES 3 YEARS AND OVER,F,NON-FARM HOUSEHOLDS,15,24
1996,1,Balochistan,130,PANJGUR,Buffaloes,FEMALE BUFFALOES 3 YEARS AND OVER,F,Other,,
1996,1,Balochistan,130,PANJGUR,Buffaloes,YOUNGSTOCK UNDER 3 YEARS,,FARM HOUSEHOLDS,23,40
1996,1,Balochistan,130,PANJGUR,Buffaloes,YOUNGSTOCK UNDER 3 YEARS,,NON-FARM HOUSEHOLDS,,
